Number,Lemma,imageability,emotional_valence,is_profane
19765,монтер,,,
19762,монтажник,,,
19767,монтироваться,,,
45378,фантастический,,,
45376,фантастика,,,
45377,фантастически,,,
45375,фантаст,,,
45381,фантастичный,,,
45380,фантастичность,,,
45379,фантастично,,,
3019,броня,,,
3012,бронированный,,,
3014,бронный,,,
3018,бронь,,,
3000,броневик,,,
3001,броневой,,,
10666,забронировать,,,
3011,бронирование,,,
3013,бронировать,,,
32994,принц,,,
32995,принцесса,,,
41029,сталинский,,,
41026,сталинизм,,,
41027,сталинист,,,
8676,десталинизация,,,
31294,послесталинский,,,
810,антисталинский,,,
41028,сталинистский,,,
41030,сталинщина,,,
809,антисталинист,,,
43721,тушить,,,
31620,потушить,,,
43718,тушенка,,,
31618,потухнуть,,,
43717,тушение,,,
43708,тухлый,,,
31619,потухший,,,
12194,затхлый,,,
12188,затухать,,,
43719,тушеный,,,
36623,реветь,,,
36614,рев,,,
4109,взреветь,,,
11851,зареветь,,,
35753,разреветься,,,
34127,прореветь,,,
41545,стричь,,,
41540,стрижка,,,
29777,подстричь,,,
41539,стриженый,,,
25719,остричь,,,
31430,постричь,,,
31429,постриг,,,
41546,стричься,,,
41537,стригунок,,,
31431,постричься,,,
8832,диалог,,,
8833,диалогический,,,
8834,диалоговый,,,
17423,лекция,,,
17422,лекционный,,,
24986,олимпийский,,,
24984,олимпиада,,,
24985,олимпиец,,,
39528,сложно,,,
39527,сложнейший,,,
22790,несложно,,,
38092,сверхсложный,,,
2564,блюдо,,,
2565,блюдце,,,
2563,блюдечко,,,
40964,срочно,,,
40963,срочник,,,
2438,благородный,,,
2437,благородно,,,
2436,благороднейший,,,
27319,пациент,,,
27320,пациентка,,,
27318,пациенс,,,
3744,веревка,,,
3745,веревочка,,,
3746,веревочный,,,
16052,копейка,,,
16050,копеечка,,,
16051,копеечный,,,
26659,офис,,,
26660,офисный,,,
46697,цех,,,
46699,цеховой,,,
46698,цеховик,,,
23462,нуль,,,
23345,ноль,,,
23461,нулевой,,,
23344,нолик,,,
22222,ненулевой,,,
10270,жанр,,,
10271,жанровый,,,
7963,грузинский,,,
7960,грузин,,,
29125,по-грузински,,,
7961,грузинка,,,
37124,робко,,,
37123,робкий,,,
37122,робеть,,,
37125,робость,,,
25432,оробеть,,,
37121,роба,,,
11874,заробеть,,,
41344,стократ,,,
6889,гений,,,
20598,наивный,,,
20596,наивно,,,
20597,наивность,,,
23384,нормативный,,,
34908,пучок,,,
6203,выпуклый,,,
6215,выпучить,,,
34906,пучина,,,
6202,выпуклость,,,
6201,выпукло,,,
34907,пучить,,,
34791,пук,,,
34792,пукать,,,
5572,вспучить,,,
5486,всерьез,,,
38719,серьез,,,
22769,несерьезно,,,
48718,яма,,,
48723,ямка,,,
48724,ямочка,,,
48722,ямина,,,
34493,профиль,,,
34494,профильный,,,
22631,непрофильный,,,
15654,комплект,,,
15655,комплектация,,,
15658,комплектование,,,
44340,укомплектовать,,,
15660,комплектоваться,,,
15659,комплектовать,,,
15656,комплектность,,,
15657,комплектный,,,
44339,укомплектованность,,,
44338,укомплектование,,,
20448,надежность,,,
20447,надежно,,,
22194,ненадежный,,,
21504,неблагонадежный,,,
22192,ненадежно,,,
22193,ненадежность,,,
20446,надежнейший,,,
854,апатия,,,
790,антипатия,,,
27242,пат,,,
27261,патовый,,,
853,апатичный,,,
47316,чуть-чуть,,,
47315,чутье,,,
48529,этнический,,,
48528,этнически,,,
48530,этничность,,,
15669,композитор,,,
15670,композиторский,,,
15668,композитный,,,
15667,композит,,,
41290,стимулировать,,,
41288,стимул,,,
41289,стимулирование,,,
41293,стимуляция,,,
41292,стимулятор,,,
41291,стимулироваться,,,
104,авиация,,,
14713,кафе,,,
23899,обнаженный,,,
23900,обнажить,,,
23895,обнажать,,,
20381,нагой,,,
20391,нагота,,,
23901,обнажиться,,,
23896,обнажаться,,,
20356,нагишом,,,
23897,обнажение,,,
9467,донага,,,
29667,подробно,,,
29666,подробнейший,,,
31267,после,,,
28676,пленка,,,
28682,пленочный,,,
5697,вуз,,,
5698,вузовский,,,
9778,дремать,,,
11033,задремать,,,
9781,дремучий,,,
9777,дрема,,,
9779,дремота,,,
4057,вздремнуть,,,
29664,подремать,,,
11034,задремывать,,,
9780,дремотный,,,
29665,подремывать,,,
35937,раскалить,,,
20630,накал,,,
35936,раскаленный,,,
11174,закалка,,,
11170,закаленный,,,
20636,накаляться,,,
11172,закалить,,,
14263,каленый,,,
20632,накалить,,,
11177,закаляться,,,
24977,олигарх,,,
24978,олигархический,,,
24979,олигархия,,,
32436,претендовать,,,
32434,претендент,,,
32435,претендентка,,,
48598,юмор,,,
48601,юмористический,,,
48600,юморист,,,
48599,юмореска,,,
8216,двадцатка,,,
21671,негативный,,,
21670,негативно,,,
21669,негатив,,,
39232,скот,,,
39234,скотина,,,
39237,скотный,,,
39240,скотский,,,
31254,поскотина,,,
39233,скотий,,,
39235,скотинка,,,
39236,скотник,,,
39241,скотство,,,
40707,спирт,,,
40709,спиртное,,,
40710,спиртной,,,
40712,спиртовой,,,
40711,спиртовка,,,
11995,заспиртовать,,,
3267,бухгалтер,,,
3269,бухгалтерский,,,
3268,бухгалтерия,,,
3270,бухгалтерша,,,
25408,оригинальный,,,
25407,оригинальность,,,
25406,оригинально,,,
30374,полиция,,,
46308,холм,,,
46309,холмик,,,
46310,холмистый,,,
2099,беспощадный,,,
47918,щадить,,,
2097,беспощадно,,,
31819,пощадить,,,
31818,пощада,,,
23143,нещадно,,,
2098,беспощадность,,,
23144,нещадный,,,
25283,оптический,,,
25286,оптовый,,,
25264,оптика,,,
25263,опт,,,
25284,оптовик,,,
25287,оптом,,,
25282,оптически,,,
28342,пиджак,,,
37311,рота,,,
37319,ротный,,,
37314,ротация,,,
37313,ротационный,,,
43586,тряпка,,,
43587,тряпочка,,,
43589,тряпье,,,
43585,тряпичный,,,
43584,тряпица,,,
43588,тряпочный,,,
48151,экспорт,,,
48152,экспортер,,,
15639,компенсация,,,
15640,компенсировать,,,
15641,компенсироваться,,,
39174,скомпенсировать,,,
15636,компенсатор,,,
28247,петербургский,,,
28248,петербуржец,,,
12247,захлебываться,,,
46190,хлебнуть,,,
12246,захлебнуться,,,
46187,хлебать,,,
26557,отхлебнуть,,,
3985,взахлеб,,,
33342,прихлебывать,,,
31675,похлебка,,,
26558,отхлебывать,,,
36429,расхлебывать,,,
15364,колбаса,,,
15367,колбасный,,,
15366,колбаска,,,
15365,колбасить,,,
9618,достоверный,,,
9617,достоверность,,,
9616,достоверно,,,
21827,недостоверный,,,
21826,недостоверность,,,
13363,империя,,,
47738,шоссе,,,
47739,шоссейный,,,
391,аккуратно,,,
387,аккурат,,,
390,аккуратненько,,,
21482,неаккуратный,,,
4206,визг,,,
4209,визжать,,,
4023,взвизгнуть,,,
10752,завизжать,,,
4208,визгливый,,,
28957,повизгивать,,,
4022,взвизгивать,,,
4207,визгливо,,,
4021,взвизг,,,
7194,глина,,,
7200,глиняный,,,
7195,глинистый,,,
41735,суглинок,,,
41734,суглинистый,,,
18521,маршрут,,,
18522,маршрутка,,,
18523,маршрутный,,,
48055,экземпляр,,,
48054,экземляр,,,
12124,затеять,,,
12123,затея,,,
12102,затевать,,,
12105,затейливый,,,
12103,затеваться,,,
12106,затейник,,,
12125,затеяться,,,
34047,пропаганда,,,
34051,пропагандистский,,,
34048,пропагандировать,,,
34050,пропагандист,,,
34049,пропагандироваться,,,
34052,пропагандный,,,
36755,резиновый,,,
36753,резина,,,
36754,резинка,,,
34131,прорезиненный,,,
36756,резиночка,,,
2719,болото,,,
2718,болотный,,,
2717,болотистый,,,
10640,заболоченный,,,
2720,болотце,,,
10639,заболотить,,,
2239,бетонный,,,
2235,бетон,,,
2238,бетонка,,,
2236,бетонирование,,,
2237,бетонированный,,,
7736,градус,,,
7737,градусник,,,
7738,градусный,,,
9001,дискуссия,,,
9000,дискуссионный,,,
29136,погубить,,,
8031,губить,,,
10962,загубить,,,
8030,губительный,,,
26858,пагубный,,,
38349,сгубить,,,
26857,пагубность,,,
8028,губитель,,,
34790,пузырь,,,
34788,пузырек,,,
34787,пузо,,,
34786,пузатый,,,
34789,пузыриться,,,
34785,пузан,,,
36742,резерв,,,
36747,резервный,,,
11858,зарезервировать,,,
36744,резервирование,,,
36746,резервист,,,
36745,резервировать,,,
43606,туго,,,
43609,тугой,,,
21297,натуга,,,
31610,потуга,,,
21298,натужно,,,
43615,тужиться,,,
21299,натужный,,,
43614,тужить,,,
29505,поднатужиться,,,
43607,туговато,,,
14150,кабина,,,
14154,кабинка,,,
15610,коммунистический,,,
31403,посткоммунистический,,,
33899,прокоммунистический,,,
42725,тетрадь,,,
42722,тетрадка,,,
42723,тетрадный,,,
42724,тетрадочка,,,
27309,пахать,,,
11655,запахнуть,,,
27329,пашня,,,
36053,распахивать,,,
36054,распахиваться,,,
5545,вспахать,,,
27308,пахарь,,,
27312,пахота,,,
27313,пахотный,,,
36052,распахать,,,
697,анекдот,,,
698,анекдотический,,,
699,анекдотичный,,,
8002,грызть,,,
24546,огрызнуться,,,
44101,угрызение,,,
8004,грызун,,,
24547,огрызок,,,
24545,огрызаться,,,
8000,грыжа,,,
3558,вгрызаться,,,
10954,загрызть,,,
27604,перегрызть,,,
24441,овца,,,
24444,овчарка,,,
24420,овен,,,
24423,овечий,,,
24424,овечка,,,
24445,овчина,,,
24447,овчинный,,,
24446,овчинка,,,
16904,кукла,,,
16907,куколка,,,
16909,кукольный,,,
16908,кукольник,,,
30806,по-настоящему,,,
22206,ненастоящий,,,
7296,гнилой,,,
7302,гнить,,,
38325,сгнить,,,
7299,гниль,,,
7306,гнойный,,,
33594,прогнить,,,
7304,гной,,,
7295,гниение,,,
10882,загнивать,,,
27578,перегной,,,
17744,лифт,,,
17748,лифтовой,,,
17745,лифтер,,,
17746,лифтерша,,,
17747,лифтинг,,,
41964,существующий,,,
12384,заяц,,,
11154,зайчик,,,
11150,зайка,,,
12385,заячий,,,
11155,зайчишка,,,
11156,зайчонок,,,
20064,мусор,,,
20065,мусорный,,,
11538,замусорить,,,
20068,мусорщик,,,
37042,решетка,,,
37044,решетчатый,,,
11864,зарешетить,,,
37043,решето,,,
13208,изрешетить,,,
46149,хирург,,,
46150,хирургический,,,
46151,хирургия,,,
463,акционер,,,
27007,папка,,,
10302,жевать,,,
29941,пожевать,,,
10293,жвачка,,,
10301,жевательный,,,
27663,пережевывать,,,
33767,прожевать,,,
9272,дожевывать,,,
38759,сжевать,,,
35500,разжевать,,,
11075,зажевать,,,
13580,инструкция,,,
13575,инструктаж,,,
15441,колокол,,,
15445,колокольчик,,,
15444,колокольня,,,
15443,колокольный,,,
15442,колоколец,,,
16027,коньяк,,,
28377,пила,,,
28381,пилить,,,
25118,опилки,,,
20878,напильник,,,
36068,распилить,,,
40694,спилить,,,
26272,отпилить,,,
28382,пилка,,,
28395,пильный,,,
36067,распиливать,,,
42349,таять,,,
36331,растаять,,,
42250,талый,,,
26517,оттаять,,,
42347,тающий,,,
26509,оттаивать,,,
29811,подтаять,,,
42348,таяние,,,
13980,истаять,,,
26508,оттаивание,,,
45654,флаг,,,
45658,флажок,,,
48682,язва,,,
45289,уязвимый,,,
45290,уязвить,,,
48687,язвительный,,,
48685,язвительно,,,
23064,неуязвимый,,,
42089,съязвить,,,
45288,уязвимость,,,
48688,язвить,,,
48684,язвенный,,,
944,аргумент,,,
945,аргументация,,,
948,аргументировать,,,
947,аргументированный,,,
946,аргументированно,,,
1088,аспект,,,
19617,молекула,,,
19620,молекулярный,,,
18809,межмолекулярный,,,
41617,струя,,,
41595,струйка,,,
41594,струиться,,,
12046,заструиться,,,
48622,юрист,,,
48625,юркнуть,,,
48623,юркий,,,
48614,юр,,,
48631,юрский,,,
38680,сержант,,,
38682,сержантский,,,
38681,сержантик,,,
43266,трасса,,,
43268,трассирующий,,,
43267,трассировать,,,
47795,штамм,,,
917,арабский,,,
914,араб,,,
28804,по-арабски,,,
915,арабидопсис,,,
28428,пирог,,,
28430,пирожок,,,
28429,пирожное,,,
48489,эстетический,,,
48487,эстетика,,,
48485,эстет,,,
48488,эстетически,,,
48486,эстетизм,,,
48490,эстетичный,,,
48491,эстетский,,,
48492,эстетство,,,
267,ад,,,
316,адский,,,
307,адов,,,
1133,астрономия,,,
1122,астра,,,
3381,вакцина,,,
3383,вакцинация,,,
3385,вакцинный,,,
3384,вакцинировать,,,
36615,ревакцинация,,,
31385,поствакцинальный,,,
3382,вакцинальный,,,
6888,гениальный,,,
6887,гениальность,,,
6886,гениально,,,
10163,еле,,,
13610,интеллигенция,,,
37618,сайт,,,
33155,прислониться,,,
11957,заслонить,,,
11960,заслонять,,,
33154,прислонить,,,
39547,слоняться,,,
11956,заслон,,,
11959,заслонка,,,
11958,заслониться,,,
11961,заслоняться,,,
33156,прислоняться,,,
43195,трамвай,,,
43196,трамвайный,,,
43197,трамвайчик,,,
1137,асфальт,,,
1139,асфальтовый,,,
1138,асфальтировать,,,
10587,заасфальтировать,,,
6825,гвоздь,,,
6823,гвоздика,,,
6822,гвоздик,,,
10856,загвоздка,,,
32617,пригвоздить,,,
6824,гвоздить,,,
10484,жила,,,
10494,жилка,,,
10488,жилистый,,,
21884,нежилой,,,
33778,прожилка,,,
10495,жилкование,,,
10497,жилочка,,,
29339,поджилки,,,
22836,несомненно,,,
22837,несомненность,,,
42124,сырье,,,
21712,недаром,,,
24557,одаренный,,,
1721,бездарно,,,
3569,вдарить,,,
8180,дареный,,,
8190,дарственная,,,
32528,приватизация,,,
32530,приватизировать,,,
32529,приватизированный,,,
32527,приватизационный,,,
8601,деприватизация,,,
39317,скульптура,,,
39316,скульптор,,,
39318,скульптурный,,,
15126,климат,,,
15127,климатический,,,
369,акклиматизация,,,
370,акклиматизироваться,,,
25775,ось,,,
25510,осевой,,,
25517,оселок,,,
47414,шататься,,,
26613,отшатнуться,,,
47418,шаткий,,,
31790,пошатнуться,,,
31792,пошатываться,,,
36479,расшатать,,,
12332,зашататься,,,
36482,расшатывать,,,
47425,шатун,,,
47413,шатать,,,
555,альтернативный,,,
554,альтернатива,,,
556,альтернативщик,,,
38471,секретарша,,,
38469,секретариат,,,
38470,секретарский,,,
12845,идентификация,,,
12848,идентичность,,,
12849,идентичный,,,
12844,идентификационный,,,
13405,инвалид,,,
13406,инвалидность,,,
13407,инвалидный,,,
27133,парта,,,
27137,партбилет,,,
27138,партбюро,,,
27162,партсобрание,,,
789,антипартийный,,,
27163,партстроительство,,,
27136,партаппарат,,,
37369,руда,,,
37371,рудник,,,
37372,рудный,,,
22736,нерудный,,,
20945,напрасно,,,
20946,напрасный,,,
30803,понапрасну,,,
20944,напраслина,,,
48066,экипаж,,,
3631,ведро,,,
20364,наглый,,,
20359,нагло,,,
20361,наглость,,,
23891,обнаглеть,,,
20358,наглец,,,
20357,наглеть,,,
20360,нагловатый,,,
4490,внаглую,,,
23473,нырнуть,,,
23477,нырять,,,
6121,вынырнуть,,,
6120,выныривать,,,
34040,проныра,,,
23474,нырок,,,
23475,ныряльщик,,,
34041,пронырливый,,,
29525,поднырнуть,,,
23476,ныряние,,,
15567,комиссар,,,
15568,комиссариат,,,
15569,комиссарский,,,
32437,претензия,,,
40976,ссора,,,
40978,ссориться,,,
31364,поссориться,,,
31363,поссорить,,,
36263,рассориться,,,
28021,перессориться,,,
40977,ссорить,,,
17911,лопата,,,
17913,лопатка,,,
17914,лопаточка,,,
17912,лопатить,,,
27791,перелопатить,,,
20096,муха,,,
20116,мушка,,,
20115,мушиный,,,
29466,подлый,,,
29442,подлец,,,
29464,подлость,,,
29455,подло,,,
29467,подлянка,,,
29437,подленький,,,
25617,оснастить,,,
25621,оснащение,,,
39814,снасть,,,
25620,оснащаться,,,
25622,оснащенность,,,
25618,оснастка,,,
25619,оснащать,,,
3789,верста,,,
38066,сверстник,,,
3792,верстка,,,
20283,наверстать,,,
20284,наверстывать,,,
38067,сверстница,,,
38065,сверстать,,,
3791,верстать,,,
3793,верстовой,,,
14234,казнь,,,
14231,казнить,,,
14232,казниться,,,
20625,наказанье,,,
14714,кафедра,,,
14715,кафедральный,,,
28359,пик,,,
28373,пиковый,,,
28360,пика,,,
28372,пикнуть,,,
28368,пикировать,,,
28369,пикировка,,,
28370,пикирующий,,,
28500,пичуга,,,
28501,пичужка,,,
40693,спикировать,,,
36878,ремень,,,
36882,ремешок,,,
36877,ременный,,,
36874,рема,,,
499,алкоголь,,,
500,алкогольный,,,
1660,безалкогольный,,,
744,антиалкогольный,,,
3801,вертикальный,,,
3798,вертикаль,,,
3799,вертикально,,,
15422,коллективный,,,
15421,коллективно,,,
22257,необыкновенный,,,
22256,необыкновенно,,,
1960,белье,,,
8585,департамент,,,
7636,госдепартамент,,,
9704,драгоценный,,,
9703,драгоценность,,,
9702,драгоценнейший,,,
1541,бассейн,,,
1542,бассейновый,,,
20207,мяч,,,
20208,мячик,,,
48013,эволюция,,,
48012,эволюционный,,,
48010,эволюционировать,,,
48009,эволюционизм,,,
48011,эволюционно,,,
14225,казенный,,,
14227,казна,,,
14230,казначейство,,,
14228,казначей,,,
14229,казначейский,,,
14224,казенник,,,
8008,грядущий,,,
8017,грянуть,,,
20420,нагрянуть,,,
8018,грясти,,,
14739,кашель,,,
14746,кашлять,,,
11196,закашляться,,,
14745,кашлянуть,,,
26027,откашляться,,,
30108,покашливать,,,
33878,прокашляться,,,
30107,покашливание,,,
30109,покашлять,,,
11195,закашлять,,,
17733,литр,,,
17734,литровый,,,
27025,парадный,,,
27021,парад,,,
27024,парадное,,,
34545,процессуальный,,,
34544,процессуалист,,,
40278,сопеть,,,
37880,сапер,,,
40281,сопли,,,
11986,засопеть,,,
40284,сопля,,,
37881,саперный,,,
40285,сопляк,,,
40282,сопливый,,,
31196,посапывать,,,
40283,сопло,,,
8946,диплом,,,
8955,дипломный,,,
8953,дипломированный,,,
8954,дипломник,,,
32056,преддипломный,,,
8947,дипломант,,,
16063,копия,,,
19121,меч,,,
35858,рай,,,
35868,райский,,,
3942,веять,,,
35292,развеять,,,
35248,развеваться,,,
3941,веяние,,,
20300,навеять,,,
28947,повеять,,,
35293,развеяться,,,
20271,навевать,,,
24426,овеять,,,
24419,овевать,,,
17981,лук,,,
17987,луковица,,,
17990,луковый,,,
17988,луковичный,,,
17989,луковка,,,
1003,аромат,,,
1007,ароматный,,,
1006,ароматический,,,
1005,ароматизатор,,,
1004,ароматерапия,,,
11266,законопроект,,,
28204,перчатка,,,
28193,перстень,,,
28191,перст,,,
20870,наперсток,,,
28192,перстенек,,,
38909,синтез,,,
38911,синтезировать,,,
38910,синтезатор,,,
38912,синтезироваться,,,
46679,церемония,,,
2216,бесцеремонно,,,
46678,церемониться,,,
46680,церемонно,,,
2218,бесцеремонный,,,
46675,церемониал,,,
2217,бесцеремонность,,,
46676,церемониальный,,,
46681,церемонный,,,
3240,бусы,,,
3239,бусинка,,,
3238,бусина,,,
13565,инстанция,,,
18734,медведь,,,
19636,молния,,,
43121,тотчас,,,
11853,зарегистрировать,,,
11854,зарегистрироваться,,,
43190,трактор,,,
43191,тракторист,,,
43192,тракторный,,,
45596,финал,,,
45597,финалист,,,
18021,лыжа,,,
18024,лыжный,,,
18022,лыжник,,,
18025,лыжня,,,
18023,лыжница,,,
29967,поза,,,
30015,позировать,,,
37546,рюмка,,,
37547,рюмочка,,,
37545,рюмашка,,,
37548,рюмочная,,,
14737,каша,,,
14744,кашка,,,
14743,кашица,,,
14777,квартал,,,
16831,крючок,,,
16829,крюк,,,
39302,скрючить,,,
39303,скрючиться,,,
16830,крючковатый,,,
16832,крючочек,,,
25979,отель,,,
25980,отельный,,,
28642,плащ,,,
28643,плащаница,,,
28644,плащик,,,
47436,шахта,,,
47437,шахтер,,,
47438,шахтерский,,,
47440,шахтный,,,
2971,британский,,,
2969,британец,,,
2970,британишский,,,
15230,кнопка,,,
31138,портфель,,,
31140,портфельчик,,,
31139,портфельный,,,
15540,комбинат,,,
31554,потомок,,,
31556,потомство,,,
31555,потомственный,,,
21084,нары,,,
21028,нарком,,,
21032,наркомат,,,
2295,бинарный,,,
25202,оппозиция,,,
25201,оппозиционный,,,
25199,оппозиционер,,,
25200,оппозиционность,,,
45849,фрагмент,,,
45851,фрагментарный,,,
45852,фрагментация,,,
45850,фрагментарно,,,
48666,ягода,,,
48667,ягодица,,,
48669,ягодка,,,
48670,ягодный,,,
48668,ягодичный,,,
1026,артиллерия,,,
1024,артиллерийский,,,
1025,артиллерист,,,
15469,колотить,,,
39163,сколотить,,,
11246,заколотить,,,
15470,колотиться,,,
24850,околачиваться,,,
11247,заколотиться,,,
39161,сколачивать,,,
15471,колотушка,,,
32828,приколотить,,,
5999,выколачивать,,,
18729,медаль,,,
18730,медалька,,,
27026,парадокс,,,
27029,парадоксальный,,,
27027,парадоксально,,,
27028,парадоксальность,,,
28208,пес,,,
28214,песик,,,
28213,песий,,,
34499,профком,,,
34488,профи,,,
3288,бык,,,
3322,бычок,,,
3321,бычий,,,
20260,набычиться,,,
17606,лизать,,,
17612,лизнуть,,,
23802,облизать,,,
23806,облизывать,,,
39478,слизывать,,,
44415,улизнуть,,,
23807,облизываться,,,
6046,вылизывать,,,
23804,облизнуть,,,
6045,вылизать,,,
48549,эфир,,,
48550,эфирный,,,
40615,спектр,,,
40616,спектральный,,,
22908,несчастье,,,
22905,несчастливый,,,
22906,несчастная,,,
22904,несчастие,,,
16868,кубок,,,
16851,куб,,,
16855,кубарем,,,
16871,кубышка,,,
16856,кубарь,,,
16864,кубковый,,,
16867,кубовой,,,
28794,плясать,,,
28795,пляска,,,
33077,приплясывать,,,
11719,заплясать,,,
26285,отплясывать,,,
28793,пляс,,,
30941,поплясать,,,
40766,сплясать,,,
28797,плясун,,,
28796,плясовой,,,
36799,рейтинг,,,
36800,рейтинговый,,,
47767,шпион,,,
47768,шпионаж,,,
47772,шпионский,,,
47769,шпионить,,,
47770,шпионка,,,
47773,шпионство,,,
15884,контора,,,
15886,конторский,,,
15885,конторка,,,
15887,конторщик,,,
34306,простуда,,,
34308,простудиться,,,
41636,стужа,,,
34307,простудить,,,
25742,остудить,,,
41631,студень,,,
41632,студиец,,,
34309,простудный,,,
12048,застудить,,,
41625,студенистый,,,
45329,факультет,,,
45330,факультетский,,,
16532,крем,,,
16533,крематорий,,,
16544,кремовый,,,
16534,кремация,,,
16536,кремировать,,,
43561,трус,,,
43569,трусость,,,
43567,трусливый,,,
43563,трусить,,,
41613,струсить,,,
43566,трусливо,,,
41614,струхнуть,,,
43568,трусоватый,,,
43564,трусиха,,,
28067,перетрусить,,,
15587,комментарий,,,
1191,аудитория,,,
1371,балкон,,,
1372,балконный,,,
1373,балкончик,,,
16394,коэффициент,,,
18033,лысый,,,
18030,лысина,,,
18029,лысеть,,,
18032,лысоватый,,,
11399,залысина,,,
23844,облысеть,,,
23843,облысение,,,
30636,полысеть,,,
18028,лысенький,,,
18031,лысинка,,,
39794,смятение,,,
20196,мятеж,,,
1798,безмятежный,,,
20198,мятежный,,,
1796,безмятежно,,,
20197,мятежник,,,
41847,сумятица,,,
1797,безмятежность,,,
20200,мятущийся,,,
5540,всмятку,,,
14378,канон,,,
14383,канонический,,,
14380,канонизация,,,
14381,канонизировать,,,
14382,канонически,,,
15004,кисть,,,
15003,кисточка,,,
15001,киста,,,
15291,код,,,
15302,кодовый,,,
15296,кодировать,,,
15295,кодирование,,,
11239,закодировать,,,
15297,кодироваться,,,
15300,кодификация,,,
15292,кода,,,
8463,декодер,,,
43134,тошнить,,,
43136,тошнота,,,
43135,тошно,,,
9663,дотошный,,,
14046,истошно,,,
14047,истошный,,,
9661,дотошно,,,
41419,стошнить,,,
9662,дотошность,,,
12153,затошнить,,,
454,акцент,,,
456,акцентировать,,,
457,акцентироваться,,,
455,акцентирование,,,
458,акцентуация,,,
28240,пестрый,,,
28235,пестренький,,,
28236,пестреть,,,
13882,испещрить,,,
28239,пестрота,,,
28237,пестро,,,
11669,запестреть,,,
34939,пылать,,,
34938,пыл,,,
34946,пылкий,,,
5575,вспыльчивый,,,
5573,вспылить,,,
11820,запылать,,,
34947,пылко,,,
5168,воспылать,,,
34948,пылкость,,,
5574,вспыльчивость,,,
37857,санитарный,,,
37852,санитар,,,
37854,санитарка,,,
37853,санитария,,,
799,антисанитарный,,,
798,антисанитария,,,
11599,занятый,,,
11595,занятно,,,
13198,израильский,,,
13199,израильтянин,,,
15589,комментировать,,,
33898,прокомментировать,,,
15588,комментатор,,,
26056,откомментировать,,,
15586,коммент,,,
34883,путешественник,,,
34886,путешествовать,,,
34884,путешественница,,,
41524,стремительно,,,
41523,стремглав,,,
41530,стремный,,,
41522,стрема,,,
6965,германский,,,
6963,германец,,,
6964,германий,,,
13262,изящный,,,
13260,изящество,,,
13261,изящно,,,
5233,вот-вот,,,
28406,пионер,,,
28412,пионерский,,,
28410,пионерка,,,
28409,пионерия,,,
7880,грипп,,,
7881,гриппозный,,,
43685,турнир,,,
43686,турнирный,,,
34617,пруд,,,
11794,запрудить,,,
34619,прудить,,,
11793,запруда,,,
34621,прудок,,,
34618,прудик,,,
34620,прудовой,,,
15673,композиция,,,
15672,композиционный,,,
8465,декомпозиция,,,
30373,полицейский,,,
47589,шипеть,,,
47586,шип,,,
34581,прошипеть,,,
12344,зашипеть,,,
47587,шипение,,,
47595,шипящий,,,
47594,шипучий,,,
14172,кавказский,,,
14171,кавказец,,,
11157,закавказский,,,
47361,шампанское,,,
47360,шампанский,,,
3336,бюро,,,
21751,недоверие,,,
21752,недоверчиво,,,
21754,недоверчивый,,,
21552,неверность,,,
21753,недоверчивость,,,
26668,официант,,,
26669,официантка,,,
45801,форум,,,
45802,форумчанин,,,
47868,шуба,,,
47870,шубка,,,
47869,шубейка,,,
37499,рыдать,,,
37498,рыдание,,,
11896,зарыдать,,,
35794,разрыдаться,,,
20302,навзрыд,,,
42215,такси,,,
287,адекватный,,,
285,адекватно,,,
21480,неадекватный,,,
286,адекватность,,,
21478,неадекватно,,,
25846,отверстие,,,
3753,верзила,,,
35271,разверзнуться,,,
35275,разверстый,,,
35270,разверзаться,,,
25847,отверстый,,,
38051,сверзиться,,,
18867,мелодия,,,
18866,мелодичный,,,
18864,мелодический,,,
18863,мелодика,,,
18865,мелодично,,,
47522,шерсть,,,
47523,шерстяной,,,
47521,шерстка,,,
47519,шерстистый,,,
47520,шерстить,,,
47935,щедрый,,,
47932,щедро,,,
47933,щедрость,,,
47934,щедрота,,,
36502,расщедриться,,,
48570,юбка,,,
48571,юбочка,,,
48572,юбчонка,,,
3881,ветеран,,,
3882,ветеранский,,,
9675,доходить,,,
19161,миграция,,,
19159,мигрант,,,
19160,миграционный,,,
19163,мигрировать,,,
34245,проспект,,,
42889,тогдашний,,,
46426,хромать,,,
46429,хромой,,,
33357,прихрамывать,,,
46422,хром,,,
46428,хромовый,,,
46427,хромированный,,,
46435,хромота,,,
12272,захромать,,,
46779,цыган,,,
46783,цыганский,,,
46781,цыганка,,,
46782,цыганочка,,,
46780,цыганенок,,,
47670,шлем,,,
26809,ошеломить,,,
26812,ошеломлять,,,
26813,ошеломляющий,,,
26811,ошеломленно,,,
26808,ошеломительный,,,
26810,ошеломление,,,
29886,подшлемник,,,
47495,шелом,,,
1493,барон,,,
1494,баронесса,,,
12470,зевать,,,
12471,зевнуть,,,
12469,зевака,,,
33795,прозевать,,,
11104,зазеваться,,,
35495,разевать,,,
12468,зев,,,
12472,зевок,,,
12473,зевота,,,
30011,позевывать,,,
39540,слон,,,
39546,слоновый,,,
39542,слоник,,,
39541,слоненок,,,
39544,слониха,,,
41389,стопка,,,
41387,стопа,,,
41392,стопочка,,,
41386,стоп,,,
41388,стопарь,,,
39693,смешно,,,
22805,несмешной,,,
40174,солидный,,,
