Number,Lemma,imageability,emotional_valence,is_profane
41956,существеннейший,1,3,0
8041,гудеть,4,3,0
8042,гудок,4,3,0
10963,загудеть,4,3,0
8040,гудение,3,3,0
33642,прогудеть,4,3,0
29137,погудеть,4,3,0
15265,ковер,5,3,0
15273,коврик,5,3,0
15275,ковровый,2,3,0
15268,коверный,2,3,0
45928,фундаментальный,1,4,0
45923,фундамент,4,3,0
45924,фундаментализм,1,2,0
45925,фундаменталист,3,2,0
45926,фундаменталистский,2,2,0
45927,фундаментально,1,3,0
47808,штаны,5,3,0
47806,штанина,4,3,0
47807,штанишки,5,4,0
29888,подштанники,5,3,0
22108,нелепый,2,1,0
22106,нелепо,2,1,0
22107,нелепость,1,1,0
22105,нелепица,2,1,0
22104,нелепейший,2,1,0
27271,патриарх,4,3,0
27276,патриарший,2,3,0
27274,патриархия,1,3,0
27273,патриархат,1,3,0
27272,патриархальный,2,3,0
47947,щелкнуть,4,3,0
47946,щелкать,4,3,0
47955,щелчок,4,3,0
47950,щелкунчик,4,4,0
12360,защелка,4,3,0
12361,защелкать,4,3,0
12362,защелкнуть,4,3,0
31821,пощелкать,4,3,0
31822,пощелкивать,4,3,0
47945,щелканье,3,3,0
4879,вой,4,1,0
10833,завыть,4,1,0
4038,взвыть,4,1,0
10831,завывать,4,1,0
29245,подвывать,4,1,0
10830,завывание,3,1,0
4037,взвывать,4,1,0
13615,интенсивный,1,3,0
13614,интенсивность,1,3,0
13613,интенсивно,1,3,0
41232,степь,5,3,0
41230,степной,2,3,0
41225,степ,3,3,0
41231,степняк,4,3,0
41635,студия,4,3,0
7649,госпиталь,4,2,0
7650,госпитальный,2,2,0
7647,госпитализация,2,2,0
7648,госпитализировать,2,2,0
46409,хрипло,2,2,0
46412,хриплый,3,2,0
46408,хрипеть,3,2,0
34528,прохрипеть,3,2,0
46406,хрип,3,2,0
46411,хрипловатый,2,2,0
12271,захрипеть,3,2,0
26732,охрипнуть,3,2,0
46413,хрипота,2,2,0
46414,хрипотца,2,2,0
23711,обилие,1,4,0
23713,обильный,2,4,0
13146,изобилие,1,5,0
23712,обильно,1,4,0
13147,изобиловать,2,4,0
13148,изобильный,2,4,0
439,актриса,4,4,0
24222,обувь,4,3,0
24242,обуть,4,3,0
24220,обувной,2,3,0
35821,разуться,4,3,0
24241,обутый,4,3,0
35805,разуваться,4,3,0
24219,обувка,4,4,0
24217,обувать,4,3,0
24243,обуться,4,3,0
24218,обуваться,4,3,0
8977,диск,4,3,0
8981,дискета,4,3,0
8984,дисковый,2,3,0
12532,зерно,5,3,0
12533,зерновой,2,3,0
12535,зернышко,5,4,0
12534,зерновые,4,3,0
12531,зернистый,3,3,0
19006,месть,2,1,0
26242,отомстить,3,1,0
19961,мстить,3,1,0
19960,мстительный,2,1,0
19957,мститель,4,2,0
19958,мстительно,2,1,0
26170,отместка,2,1,0
20125,мщение,2,1,0
26189,отмщение,2,1,0
19959,мстительность,1,1,0
2298,бином,1,3,0
812,антитело,2,3,0
27039,параллельно,1,3,0
27040,параллельный,1,3,0
27038,параллель,2,3,0
43598,туалет,5,3,0
43599,туалетный,2,3,0
3060,брюки,5,3,0
3071,брючный,2,3,0
3070,брючки,5,4,0
3069,брючина,4,3,0
33260,присяга,3,4,0
33264,присяжный,4,3,0
21840,недосягаемый,2,3,0
31485,посягательство,2,1,0
31486,посягать,2,1,0
25778,осязаемый,3,3,0
31487,посягнуть,2,1,0
9650,досягаемость,1,3,0
25781,осязать,3,3,0
25779,осязание,2,3,0
23509,обаяние,2,4,0
23512,обаятельный,2,4,0
1536,басня,4,3,0
32475,прибаутка,3,4,0
1317,бай,2,3,0
43836,убаюкивать,4,4,0
1603,баюкать,4,4,0
23511,обаятельно,2,4,0
43835,убаюкать,4,4,0
1316,баиньки,3,4,0
1794,безмолвный,3,3,0
23877,обмолвиться,2,3,0
19610,молвить,3,3,0
19609,молва,2,3,0
1792,безмолвие,2,3,0
6081,вымолвить,3,3,0
33984,промолвить,3,3,0
1793,безмолвно,2,3,0
1795,безмолвствовать,3,3,0
35610,размолвка,2,2,0
46341,хор,4,4,0
46351,хорист,4,4,0
46352,хормейстер,4,3,0
43306,трезвый,2,4,0
43302,трезво,2,4,0
22935,нетрезвый,2,2,0
43305,трезвость,1,4,0
34453,протрезветь,3,4,0
6474,вытрезвитель,4,2,0
26352,отрезвить,3,3,0
43300,трезвенник,3,4,0
43301,трезветь,3,4,0
26353,отрезвление,2,3,0
10542,жрать,4,2,1
40079,сожрать,4,1,1
29960,пожирать,4,2,0
10541,жратва,3,2,1
29963,пожрать,4,2,1
20562,нажраться,4,1,1
33781,прожорливый,3,2,0
23686,обжора,3,1,1
23687,обжорство,1,1,0
11096,зажраться,2,1,1
44827,уронить,4,2,0
37270,ронять,4,2,0
24131,обронить,4,2,0
6262,выронить,4,2,0
44826,урон,2,2,0
34143,проронить,3,2,0
11882,заронить,3,2,0
1989,береза,5,4,0
1994,березовый,3,4,0
1990,березка,5,5,0
1992,березняк,4,4,0
29173,подберезовик,5,4,0
6613,вяло,2,2,0
6616,вялый,3,2,0
6614,вялость,1,2,0
43993,увядший,3,2,0
43992,увядать,3,2,0
44000,увянуть,3,2,0
6617,вянуть,3,2,0
6612,вяленый,4,3,0
43991,увядание,2,2,0
10843,завянуть,3,2,0
8876,дизайн,1,3,0
8877,дизайнер,4,3,0
8878,дизайнерский,2,3,0
40659,специфический,1,3,0
40660,специфичность,1,3,0
40661,специфичный,1,3,0
40658,специфически,1,3,0
22851,неспецифический,1,3,0
45372,фантазия,2,4,0
45371,фантазировать,3,4,0
45369,фантазер,3,2,0
31648,пофантазировать,3,4,0
21350,нафантазировать,3,2,0
45370,фантазирование,2,3,0
8484,делегация,3,3,0
8483,делегат,4,3,0
8486,делегировать,2,3,0
8485,делегирование,2,3,0
8070,гуманный,2,5,0
8063,гуманизм,1,5,0
8064,гуманист,4,4,0
8065,гуманистический,2,4,0
8069,гуманность,1,5,0
8062,гуманизация,1,4,0
8068,гуманно,2,5,0
19760,монтаж,3,3,0
39730,смонтировать,3,3,0
19764,монтажный,2,3,0
19766,монтировать,3,3,0
8557,демонтаж,3,2,0
8558,демонтировать,3,2,0
4486,вмонтировать,3,3,0
19765,монтер,4,3,0
19762,монтажник,4,3,0
19767,монтироваться,2,3,0
45378,фантастический,2,4,0
45376,фантастика,2,4,0
45377,фантастически,2,5,0
45375,фантаст,4,4,0
45381,фантастичный,2,4,0
45380,фантастичность,1,4,0
45379,фантастично,2,5,0
3019,броня,4,3,0
3012,бронированный,3,3,0
3014,бронный,2,3,0
3018,бронь,2,3,0
3000,броневик,4,3,0
3001,броневой,2,3,0
10666,забронировать,2,3,0
3011,бронирование,2,3,0
3013,бронировать,2,3,0
32994,принц,5,4,0
32995,принцесса,5,5,0
41029,сталинский,2,1,0
41026,сталинизм,1,1,0
41027,сталинист,4,1,0
8676,десталинизация,1,3,0
31294,послесталинский,2,3,0
810,антисталинский,2,3,0
41028,сталинистский,2,1,0
41030,сталинщина,1,1,0
809,антисталинист,4,3,0
43721,тушить,4,3,0
31620,потушить,4,4,0
43718,тушенка,5,3,0
31618,потухнуть,4,2,0
43717,тушение,2,3,0
43708,тухлый,3,1,0
31619,потухший,3,2,0
12194,затхлый,3,1,0
12188,затухать,3,2,0
43719,тушеный,4,4,0
36623,реветь,4,2,0
36614,рев,4,2,0
4109,взреветь,4,2,0
11851,зареветь,4,2,0
35753,разреветься,4,1,0
34127,прореветь,4,2,0
41545,стричь,4,3,0
41540,стрижка,4,3,0
29777,подстричь,4,3,0
41539,стриженый,4,3,0
25719,остричь,4,3,0
31430,постричь,4,3,0
31429,постриг,4,3,0
41546,стричься,4,3,0
41537,стригунок,4,3,0
31431,постричься,4,3,0
8832,диалог,2,4,0
8833,диалогический,2,3,0
8834,диалоговый,2,3,0
17423,лекция,4,3,0
17422,лекционный,2,3,0
24986,олимпийский,2,4,0
24984,олимпиада,4,4,0
24985,олимпиец,4,4,0
39528,сложно,1,2,0
39527,сложнейший,1,2,0
22790,несложно,1,4,0
38092,сверхсложный,1,2,0
2564,блюдо,5,3,0
2565,блюдце,5,3,0
2563,блюдечко,5,4,0
40964,срочно,2,2,0
40963,срочник,4,3,0
2438,благородный,2,5,0
2437,благородно,2,5,0
2436,благороднейший,2,5,0
27319,пациент,4,3,0
27320,пациентка,4,3,0
27318,пациенс,1,3,0
3744,веревка,5,3,0
3745,веревочка,5,4,0
3746,веревочный,2,3,0
16052,копейка,4,3,0
16050,копеечка,4,4,0
16051,копеечный,2,2,0
26659,офис,4,3,0
26660,офисный,2,3,0
46697,цех,4,3,0
46699,цеховой,2,3,0
46698,цеховик,4,3,0
23462,нуль,2,3,0
23345,ноль,2,3,0
23461,нулевой,1,3,0
23344,нолик,3,3,0
22222,ненулевой,1,3,0
10270,жанр,1,3,0
10271,жанровый,2,3,0
7963,грузинский,2,3,0
7960,грузин,4,3,0
29125,по-грузински,2,3,0
7961,грузинка,4,3,0
37124,робко,2,2,0
37123,робкий,2,2,0
37122,робеть,2,2,0
37125,робость,1,2,0
25432,оробеть,2,2,0
37121,роба,5,3,0
11874,заробеть,2,2,0
41344,стократ,1,3,0
6889,гений,3,5,0
20598,наивный,2,2,0
20596,наивно,2,2,0
20597,наивность,1,2,0
23384,нормативный,1,3,0
34908,пучок,4,3,0
6203,выпуклый,4,3,0
6215,выпучить,4,2,0
34906,пучина,4,2,0
6202,выпуклость,1,3,0
6201,выпукло,2,3,0
34907,пучить,4,2,0
34791,пук,4,2,0
34792,пукать,4,2,0
5572,вспучить,4,2,0
5486,всерьез,1,3,0
38719,серьез,1,3,0
22769,несерьезно,1,4,0
48718,яма,5,2,0
48723,ямка,5,3,0
48724,ямочка,5,4,0
48722,ямина,5,2,0
34493,профиль,2,3,0
34494,профильный,2,3,0
22631,непрофильный,2,2,0
15654,комплект,3,3,0
15655,комплектация,1,3,0
15658,комплектование,2,3,0
44340,укомплектовать,2,3,0
15660,комплектоваться,2,3,0
15659,комплектовать,2,3,0
15656,комплектность,1,3,0
15657,комплектный,2,3,0
44339,укомплектованность,1,3,0
44338,укомплектование,2,3,0
20448,надежность,1,4,0
20447,надежно,1,4,0
22194,ненадежный,2,2,0
21504,неблагонадежный,2,1,0
22192,ненадежно,2,2,0
22193,ненадежность,1,2,0
20446,надежнейший,1,4,0
854,апатия,1,1,0
790,антипатия,1,1,0
27242,пат,2,3,0
27261,патовый,2,2,0
853,апатичный,2,1,0
47316,чуть-чуть,1,3,0
47315,чутье,2,4,0
48529,этнический,1,3,0
48528,этнически,1,3,0
48530,этничность,1,3,0
15669,композитор,4,4,0
15670,композиторский,2,3,0
15668,композитный,2,3,0
15667,композит,2,3,0
41290,стимулировать,2,4,0
41288,стимул,2,4,0
41289,стимулирование,1,4,0
41293,стимуляция,1,4,0
41292,стимулятор,3,3,0
41291,стимулироваться,2,4,0
104,авиация,3,4,0
14713,кафе,5,4,0
23899,обнаженный,4,3,0
23900,обнажить,4,3,0
23895,обнажать,4,3,0
20381,нагой,4,3,0
20391,нагота,3,3,0
23901,обнажиться,4,3,0
23896,обнажаться,4,3,0
20356,нагишом,4,3,0
23897,обнажение,3,3,0
9467,донага,4,3,0
29667,подробно,1,3,0
29666,подробнейший,1,3,0
31267,после,1,3,0
28676,пленка,4,3,0
28682,пленочный,2,3,0
5697,вуз,3,3,0
5698,вузовский,2,3,0
9778,дремать,3,3,0
11033,задремать,3,3,0
9781,дремучий,4,2,0
9777,дрема,3,3,0
9779,дремота,2,3,0
4057,вздремнуть,3,4,0
29664,подремать,3,4,0
11034,задремывать,3,3,0
9780,дремотный,2,3,0
29665,подремывать,3,3,0
35937,раскалить,4,3,0
20630,накал,3,2,0
35936,раскаленный,4,3,0
11174,закалка,2,4,0
11170,закаленный,3,4,0
20636,накаляться,3,3,0
11172,закалить,4,4,0
14263,каленый,4,3,0
20632,накалить,4,3,0
11177,закаляться,3,4,0
24977,олигарх,4,1,0
24978,олигархический,2,1,0
24979,олигархия,1,1,0
32436,претендовать,2,3,0
32434,претендент,4,3,0
32435,претендентка,4,3,0
48598,юмор,1,4,0
48601,юмористический,2,4,0
48600,юморист,4,4,0
48599,юмореска,3,4,0
8216,двадцатка,4,3,0
21671,негативный,1,1,0
21670,негативно,1,1,0
21669,негатив,1,1,0
39232,скот,4,3,0
39234,скотина,4,1,1
39237,скотный,2,3,0
39240,скотский,2,1,0
31254,поскотина,4,3,0
39233,скотий,2,3,0
39235,скотинка,5,4,0
39236,скотник,4,3,0
39241,скотство,1,1,0
40707,спирт,4,3,0
40709,спиртное,4,3,0
40710,спиртной,2,3,0
40712,спиртовой,2,3,0
40711,спиртовка,4,3,0
11995,заспиртовать,4,3,0
3267,бухгалтер,4,3,0
3269,бухгалтерский,2,3,0
3268,бухгалтерия,1,3,0
3270,бухгалтерша,4,3,0
25408,оригинальный,2,4,0
25407,оригинальность,1,4,0
25406,оригинально,2,4,0
30374,полиция,4,3,0
46308,холм,5,3,0
46309,холмик,5,4,0
46310,холмистый,3,3,0
2099,беспощадный,2,1,0
47918,щадить,2,3,0
2097,беспощадно,2,1,0
31819,пощадить,2,4,0
31818,пощада,2,4,0
23143,нещадно,2,1,0
2098,беспощадность,1,1,0
23144,нещадный,2,1,0
25283,оптический,1,3,0
25286,оптовый,1,3,0
25264,оптика,2,3,0
25263,опт,1,3,0
25284,оптовик,3,3,0
25287,оптом,1,3,0
25282,оптически,1,3,0
28342,пиджак,5,3,0
37311,рота,4,3,0
37319,ротный,2,3,0
37314,ротация,1,3,0
37313,ротационный,2,3,0
43586,тряпка,5,2,0
43587,тряпочка,5,3,0
43589,тряпье,4,2,0
43585,тряпичный,3,3,0
43584,тряпица,5,2,0
43588,тряпочный,2,3,0
48151,экспорт,1,3,0
48152,экспортер,3,3,0
15639,компенсация,1,4,0
15640,компенсировать,2,4,0
15641,компенсироваться,2,4,0
39174,скомпенсировать,2,4,0
15636,компенсатор,3,3,0
28247,петербургский,2,3,0
28248,петербуржец,4,3,0
12247,захлебываться,4,1,0
46190,хлебнуть,4,2,0
12246,захлебнуться,4,1,0
46187,хлебать,4,2,0
26557,отхлебнуть,4,3,0
3985,взахлеб,2,4,0
33342,прихлебывать,4,3,0
31675,похлебка,4,3,0
26558,отхлебывать,4,3,0
36429,расхлебывать,2,2,0
15364,колбаса,5,3,0
15367,колбасный,2,3,0
15366,колбаска,5,4,0
15365,колбасить,3,2,0
9618,достоверный,1,4,0
9617,достоверность,1,4,0
9616,достоверно,1,4,0
21827,недостоверный,1,2,0
21826,недостоверность,1,2,0
13363,империя,3,3,0
47738,шоссе,5,3,0
47739,шоссейный,2,3,0
391,аккуратно,2,4,0
387,аккурат,1,3,0
390,аккуратненько,2,4,0
21482,неаккуратный,2,2,0
4206,визг,4,2,0
4209,визжать,4,2,0
4023,взвизгнуть,4,2,0
10752,завизжать,4,2,0
4208,визгливый,2,2,0
28957,повизгивать,4,2,0
4022,взвизгивать,4,2,0
4207,визгливо,2,2,0
4021,взвизг,4,2,0
7194,глина,5,3,0
7200,глиняный,3,3,0
7195,глинистый,3,3,0
41735,суглинок,4,3,0
41734,суглинистый,2,3,0
18521,маршрут,2,3,0
18522,маршрутка,4,3,0
18523,маршрутный,2,3,0
48055,экземпляр,2,3,0
48054,экземляр,2,3,0
12124,затеять,2,3,0
12123,затея,2,4,0
12102,затевать,2,3,0
12105,затейливый,2,4,0
12103,затеваться,2,3,0
12106,затейник,4,4,0
12125,затеяться,2,3,0
34047,пропаганда,1,1,0
34051,пропагандистский,2,1,0
34048,пропагандировать,2,1,0
34050,пропагандист,4,1,0
34049,пропагандироваться,2,1,0
34052,пропагандный,2,1,0
36755,резиновый,4,3,0
36753,резина,4,3,0
36754,резинка,4,3,0
34131,прорезиненный,4,3,0
36756,резиночка,4,4,0
2719,болото,5,2,0
2718,болотный,3,2,0
2717,болотистый,3,2,0
10640,заболоченный,3,2,0
2720,болотце,5,3,0
10639,заболотить,4,2,0
2239,бетонный,4,3,0
2235,бетон,4,3,0
2238,бетонка,4,3,0
2236,бетонирование,3,3,0
2237,бетонированный,3,3,0
7736,градус,2,3,0
7737,градусник,5,3,0
7738,градусный,2,3,0
9001,дискуссия,2,3,0
9000,дискуссионный,1,3,0
29136,погубить,3,1,0
8031,губить,3,1,0
10962,загубить,3,1,0
8030,губительный,2,1,0
26858,пагубный,2,1,0
38349,сгубить,3,1,0
26857,пагубность,1,1,0
8028,губитель,3,1,0
34790,пузырь,4,3,0
34788,пузырек,4,3,0
34787,пузо,4,2,0
34786,пузатый,4,2,0
34789,пузыриться,4,3,0
34785,пузан,4,2,0
36742,резерв,2,3,0
36747,резервный,1,3,0
11858,зарезервировать,1,3,0
36744,резервирование,1,3,0
36746,резервист,3,3,0
36745,резервировать,1,3,0
43606,туго,3,2,0
43609,тугой,4,2,0
21297,натуга,2,2,0
31610,потуга,3,2,0
21298,натужно,3,2,0
43615,тужиться,4,2,0
21299,натужный,3,2,0
43614,тужить,2,2,0
29505,поднатужиться,3,2,0
43607,туговато,3,2,0
14150,кабина,5,3,0
14154,кабинка,5,3,0
15610,коммунистический,1,3,0
31403,посткоммунистический,1,3,0
33899,прокоммунистический,1,3,0
42725,тетрадь,5,3,0
42722,тетрадка,5,3,0
42723,тетрадный,4,3,0
42724,тетрадочка,5,4,0
27309,пахать,4,2,0
11655,запахнуть,4,3,0
27329,пашня,4,3,0
36053,распахивать,4,3,0
36054,распахиваться,4,3,0
5545,вспахать,4,3,0
27308,пахарь,4,3,0
27312,пахота,4,3,0
27313,пахотный,3,3,0
36052,распахать,4,3,0
697,анекдот,3,4,0
698,анекдотический,1,3,0
699,анекдотичный,2,4,0
8002,грызть,4,2,0
24546,огрызнуться,3,2,0
44101,угрызение,2,1,0
8004,грызун,4,2,0
24547,огрызок,4,3,0
24545,огрызаться,3,2,0
8000,грыжа,3,1,0
3558,вгрызаться,4,2,0
10954,загрызть,4,1,0
27604,перегрызть,4,2,0
24441,овца,5,3,0
24444,овчарка,5,4,0
24420,овен,3,3,0
24423,овечий,3,3,0
24424,овечка,5,4,0
24445,овчина,4,3,0
24447,овчинный,3,3,0
24446,овчинка,4,3,0
16904,кукла,5,3,0
16907,куколка,5,4,0
16909,кукольный,4,3,0
16908,кукольник,3,3,0
30806,по-настоящему,1,3,0
22206,ненастоящий,2,2,0
7296,гнилой,4,1,0
7302,гнить,4,1,0
38325,сгнить,4,1,0
7299,гниль,4,1,0
7306,гнойный,3,1,0
33594,прогнить,4,1,0
7304,гной,4,1,0
7295,гниение,3,1,0
10882,загнивать,3,1,0
27578,перегной,4,3,0
17744,лифт,5,3,0
17748,лифтовой,4,3,0
17745,лифтер,4,3,0
17746,лифтерша,4,3,0
17747,лифтинг,3,4,0
41964,существующий,2,3,0
12384,заяц,5,4,0
11154,зайчик,5,5,0
11150,зайка,4,5,0
12385,заячий,3,3,0
11155,зайчишка,4,4,0
11156,зайчонок,5,5,0
20064,мусор,4,2,0
20065,мусорный,3,2,0
11538,замусорить,3,2,0
20068,мусорщик,4,3,0
37042,решетка,4,3,0
37044,решетчатый,3,3,0
11864,зарешетить,4,2,0
37043,решето,5,3,0
13208,изрешетить,4,1,0
46149,хирург,3,3,0
46150,хирургический,2,3,0
46151,хирургия,2,3,0
463,акционер,2,3,0
27007,папка,5,3,0
10302,жевать,4,3,0
29941,пожевать,4,3,0
10293,жвачка,5,3,0
10301,жевательный,3,3,0
27663,пережевывать,4,3,0
33767,прожевать,4,3,0
9272,дожевывать,4,3,0
38759,сжевать,4,3,0
35500,разжевать,4,3,0
11075,зажевать,4,2,0
13580,инструкция,2,3,0
13575,инструктаж,2,3,0
15441,колокол,5,3,0
15445,колокольчик,5,4,0
15444,колокольня,5,3,0
15443,колокольный,3,3,0
15442,колоколец,4,3,0
16027,коньяк,4,4,0
28377,пила,5,3,0
28381,пилить,4,3,0
25118,опилки,4,3,0
20878,напильник,5,3,0
36068,распилить,4,3,0
40694,спилить,4,3,0
26272,отпилить,4,3,0
28382,пилка,5,3,0
28395,пильный,3,3,0
36067,распиливать,4,3,0
42349,таять,4,3,0
36331,растаять,4,3,0
42250,талый,3,3,0
26517,оттаять,4,3,0
42347,тающий,4,3,0
26509,оттаивать,4,3,0
29811,подтаять,4,3,0
42348,таяние,3,3,0
13980,истаять,4,2,0
26508,оттаивание,3,3,0
45654,флаг,5,3,0
45658,флажок,5,4,0
48682,язва,4,1,0
45289,уязвимый,2,2,0
45290,уязвить,3,2,0
48687,язвительный,2,2,0
48685,язвительно,2,2,0
23064,неуязвимый,2,4,0
42089,съязвить,3,2,0
45288,уязвимость,1,2,0
48688,язвить,3,2,0
48684,язвенный,2,1,0
944,аргумент,1,3,0
945,аргументация,1,3,0
948,аргументировать,1,3,0
947,аргументированный,1,3,0
946,аргументированно,1,3,0
1088,аспект,1,3,0
19617,молекула,3,3,0
19620,молекулярный,1,3,0
18809,межмолекулярный,1,3,0
41617,струя,4,3,0
41595,струйка,4,3,0
41594,струиться,4,3,0
12046,заструиться,4,3,0
48622,юрист,2,3,0
48625,юркнуть,4,3,0
48623,юркий,4,4,0
48614,юр,1,3,0
48631,юрский,2,3,0
38680,сержант,3,3,0
38682,сержантский,2,3,0
38681,сержантик,3,3,0
43266,трасса,4,3,0
43268,трассирующий,3,3,0
43267,трассировать,2,3,0
47795,штамм,2,3,0
917,арабский,1,3,0
914,араб,3,3,0
28804,по-арабски,1,3,0
915,арабидопсис,2,3,0
28428,пирог,5,4,0
28430,пирожок,5,4,0
28429,пирожное,5,4,0
48489,эстетический,1,4,0
48487,эстетика,1,4,0
48485,эстет,2,4,0
48488,эстетически,1,4,0
48486,эстетизм,1,3,0
48490,эстетичный,2,4,0
48491,эстетский,2,3,0
48492,эстетство,1,3,0
267,ад,4,1,0
316,адский,3,1,0
307,адов,3,1,0
1133,астрономия,2,3,0
1122,астра,5,4,0
3381,вакцина,3,3,0
3383,вакцинация,2,3,0
3385,вакцинный,1,3,0
3384,вакцинировать,2,3,0
36615,ревакцинация,1,3,0
31385,поствакцинальный,1,3,0
3382,вакцинальный,1,3,0
6888,гениальный,2,5,0
6887,гениальность,1,5,0
6886,гениально,1,5,0
10163,еле,2,2,0
13610,интеллигенция,2,4,0
37618,сайт,4,3,0
33155,прислониться,4,3,0
11957,заслонить,4,3,0
11960,заслонять,4,3,0
33154,прислонить,4,3,0
39547,слоняться,4,2,0
11956,заслон,3,3,0
11959,заслонка,4,3,0
11958,заслониться,4,3,0
11961,заслоняться,4,3,0
33156,прислоняться,4,3,0
43195,трамвай,5,3,0
43196,трамвайный,3,3,0
43197,трамвайчик,5,4,0
1137,асфальт,5,3,0
1139,асфальтовый,3,3,0
1138,асфальтировать,4,3,0
10587,заасфальтировать,4,3,0
6825,гвоздь,5,3,0
6823,гвоздика,5,4,0
6822,гвоздик,4,3,0
10856,загвоздка,2,2,0
32617,пригвоздить,4,2,0
6824,гвоздить,4,3,0
10484,жила,4,3,0
10494,жилка,4,3,0
10488,жилистый,4,3,0
21884,нежилой,2,2,0
33778,прожилка,4,3,0
10495,жилкование,2,3,0
10497,жилочка,4,3,0
29339,поджилки,3,2,0
22836,несомненно,1,3,0
22837,несомненность,1,3,0
42124,сырье,3,3,0
21712,недаром,1,4,0
24557,одаренный,2,4,0
1721,бездарно,1,1,0
3569,вдарить,4,2,0
8180,дареный,2,3,0
8190,дарственная,2,3,0
32528,приватизация,1,3,0
32530,приватизировать,1,3,0
32529,приватизированный,1,3,0
32527,приватизационный,1,3,0
8601,деприватизация,1,3,0
39317,скульптура,4,4,0
39316,скульптор,3,4,0
39318,скульптурный,2,3,0
15126,климат,2,3,0
15127,климатический,1,3,0
369,акклиматизация,1,3,0
370,акклиматизироваться,1,3,0
25775,ось,4,3,0
25510,осевой,2,3,0
25517,оселок,4,3,0
47414,шататься,4,2,0
26613,отшатнуться,4,2,0
47418,шаткий,3,2,0
31790,пошатнуться,4,2,0
31792,пошатываться,4,2,0
36479,расшатать,4,2,0
12332,зашататься,4,2,0
36482,расшатывать,4,2,0
47425,шатун,3,2,0
47413,шатать,4,2,0
555,альтернативный,1,3,0
554,альтернатива,1,3,0
556,альтернативщик,2,3,0
38471,секретарша,4,3,0
38469,секретариат,2,3,0
38470,секретарский,2,3,0
12845,идентификация,1,3,0
12848,идентичность,1,3,0
12849,идентичный,1,3,0
12844,идентификационный,1,3,0
13405,инвалид,3,2,0
13406,инвалидность,1,2,0
13407,инвалидный,2,2,0
27133,парта,5,3,0
27137,партбилет,4,3,0
27138,партбюро,2,3,0
27162,партсобрание,2,3,0
789,антипартийный,1,3,0
27163,партстроительство,1,3,0
27136,партаппарат,2,3,0
37369,руда,4,3,0
37371,рудник,5,3,0
37372,рудный,2,3,0
22736,нерудный,1,3,0
20945,напрасно,1,2,0
20946,напрасный,1,2,0
30803,понапрасну,1,2,0
20944,напраслина,2,2,0
48066,экипаж,4,3,0
3631,ведро,5,3,0
20364,наглый,2,1,0
20359,нагло,1,1,0
20361,наглость,1,1,0
23891,обнаглеть,2,1,0
20358,наглец,3,1,1
20357,наглеть,2,1,0
20360,нагловатый,2,2,0
4490,внаглую,2,1,0
23473,нырнуть,4,3,0
23477,нырять,4,3,0
6121,вынырнуть,4,3,0
6120,выныривать,4,3,0
34040,проныра,3,2,1
23474,нырок,4,3,0
23475,ныряльщик,4,3,0
34041,пронырливый,2,2,0
29525,поднырнуть,4,3,0
23476,ныряние,3,3,0
15567,комиссар,3,3,0
15568,комиссариат,2,3,0
15569,комиссарский,2,3,0
32437,претензия,1,2,0
40976,ссора,3,1,0
40978,ссориться,3,1,0
31364,поссориться,3,1,0
31363,поссорить,3,1,0
36263,рассориться,3,1,0
28021,перессориться,3,1,0
40977,ссорить,3,1,0
17911,лопата,5,3,0
17913,лопатка,4,3,0
17914,лопаточка,5,4,0
17912,лопатить,4,3,0
27791,перелопатить,4,3,0
20096,муха,5,2,0
20116,мушка,4,2,0
20115,мушиный,3,2,0
29466,подлый,2,1,0
29442,подлец,3,1,1
29464,подлость,1,1,0
29455,подло,1,1,0
29467,подлянка,2,1,0
29437,подленький,2,1,0
25617,оснастить,3,3,0
25621,оснащение,2,3,0
39814,снасть,4,3,0
25620,оснащаться,2,3,0
25622,оснащенность,1,3,0
25618,оснастка,3,3,0
25619,оснащать,3,3,0
3789,верста,3,3,0
38066,сверстник,3,3,0
3792,верстка,2,3,0
20283,наверстать,2,3,0
20284,наверстывать,2,3,0
38067,сверстница,3,3,0
38065,сверстать,3,3,0
3791,верстать,3,3,0
3793,верстовой,2,3,0
14234,казнь,4,1,0
14231,казнить,4,1,0
14232,казниться,2,2,0
20625,наказанье,2,2,0
14714,кафедра,4,3,0
14715,кафедральный,2,3,0
28359,пик,4,3,0
28373,пиковый,2,3,0
28360,пика,5,3,0
28372,пикнуть,2,3,0
28368,пикировать,4,3,0
28369,пикировка,3,3,0
28370,пикирующий,3,3,0
28500,пичуга,5,4,0
28501,пичужка,5,5,0
40693,спикировать,4,3,0
36878,ремень,5,3,0
36882,ремешок,5,3,0
36877,ременный,2,3,0
36874,рема,1,3,0
499,алкоголь,3,2,0
500,алкогольный,2,2,0
1660,безалкогольный,1,3,0
744,антиалкогольный,1,3,0
3801,вертикальный,1,3,0
3798,вертикаль,2,3,0
3799,вертикально,1,3,0
15422,коллективный,1,3,0
15421,коллективно,1,3,0
22257,необыкновенный,2,4,0
22256,необыкновенно,1,4,0
1960,белье,4,3,0
8585,департамент,2,3,0
7636,госдепартамент,2,3,0
9704,драгоценный,2,5,0
9703,драгоценность,4,5,0
9702,драгоценнейший,2,5,0
1541,бассейн,5,4,0
1542,бассейновый,2,3,0
20207,мяч,5,3,0
20208,мячик,5,4,0
48013,эволюция,1,3,0
